CV1298	CV1297	CV1086	CV1082	CV1095	CV1299	CV1089	CV1300	CV0857	CV1087	CV1096
maker-scaffold-Z-augustus-gene-55.10_crovir-transcript-1835	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.24482601473204
MKX	5.32639064383066	4.95802259446861	4.95802259446861	4.95802259446861	5.48783726444286	5.32042089496107	5.23554789436786	5.27798738256846	5.36030272517258	4.95802259446861	5.24482601473204
RAB18	11.3292043265079	10.9846410648093	11.5143643540474	11.4165037395798	11.5189609664259	11.2655380882038	11.3288600808982	10.7716711743478	11.242223185289	11.2745204869291	10.7660438950644
PTCHD3	5.81175932232944	5.71876727166131	4.95802259446861	5.20957677128666	5.26505330141302	5.54726939208758	4.95802259446861	6.16433262280328	5.36030272517258	4.95802259446861	5.36296154062639
YME1L1	11.4803890086559	10.5161850736469	11.769160502661	11.8697889316041	11.9297222179851	11.909910337417	11.8046732534696	10.8826116405173	11.542618148622	10.3027871450904	10.6278758192788
MASTL	6.29204094412332	5.42722708019568	5.88339167632112	5.51771127752149	6.31688088196481	6.25695800021726	6.16551359183608	6.34924718159538	6.33235197350422	5.4046268476726	6.20370205018079
ACBD5	10.2106737899785	9.72260437436887	9.86798683593383	10.4523243437986	10.4953425109753	9.61806875970308	10.0566545588	9.42544425517696	10.5580201045529	8.39670983186812	9.36828194389993
ABI1	9.50191727200508	9.25803295653198	9.77724346052434	9.49795598916343	9.52415879645801	9.8058612161905	9.87518574360166	9.61844750214747	9.90128160467068	9.53900947502512	9.33831232617846
PDSS1	8.3076687508691	7.99533017019241	8.50190848973173	8.22677868464329	8.16855069371881	8.29804505371415	8.54006251912166	7.91501455616814	8.24524951585077	7.77064063169826	8.02555971021136
SELENOO	10.223031755413	9.53938746890933	10.3220398092	10.3259142698513	10.9142020620133	10.3401830571134	10.0250253343119	9.51914756199411	10.4998073346557	8.55014791746914	9.36558312841863
APBB1IP	6.09631519158672	4.95802259446861	5.73611735102909	5.61862943501391	5.26505330141302	5.92384698194052	5.68568064012369	5.21945067841891	5.75501851268783	6.03141828808265	5.89429215504758
DHX8	9.24947117407355	8.66078069927705	9.00604943624955	9.13830469685303	9.25330265168177	8.93858580990479	8.81000254798616	8.20353067896522	9.2242626281228	8.45075907650456	8.25497430351296
DHX8.1	6.12300583133349	5.67064055640733	6.87595147158331	7.54522997136188	7.58013424364857	6.85278426685034	6.79650156488478	6.81272651700366	7.09356031958393	6.47277711336189	6.55095685533727
DHX8.2	5.32639064383066	5.34168555806685	6.18372980371293	7.03957153682827	6.69656418091256	6.30058296720443	5.73477756296035	5.77490612511768	6.71815530305043	5.86727794858738	5.52884375224877
MLX	10.864007461753	9.79809638321969	10.3704590165953	10.4207487617948	10.5737115864782	10.3996805844939	9.96127560439258	9.4865262690527	10.2956737393299	9.62943141642894	9.50451661811413
PSMC3IP	8.02324686169832	7.72293093068181	7.93541594094688	8.307448745398	8.10250475263022	7.9553778800988	8.1123383451659	7.35043308375665	8.03787393209826	7.38119210352996	7.75948785856618
RETREG3	11.1428490474087	10.1440428414923	10.780795422946	10.7091188634583	10.8460441912686	10.7622264053262	10.3840560803397	9.90493959928946	10.3876575268639	9.97473743890493	9.86107179471742
TUBG1	8.97260012869765	8.66078069927705	8.98351374858566	8.95424008915276	9.19171318140132	9.06300984657744	8.55796166432291	8.22114770185557	8.87641606070382	8.30639359118311	8.41074932982795
PLEKHH3	6.87126901781107	6.95451033861013	7.54430724816118	6.64182479381481	6.85813651882653	6.94646949912288	7.54067029454287	6.58678038682623	6.4064901290189	7.38790503380047	6.91543213122683
CCR9	4.95802259446861	5.49902873068522	5.37751162486822	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.44992461509756	5.45684893925991	6.17392249276096
MYO3A	4.95802259446861	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
GPR158	4.95802259446861	4.95802259446861	5.37751162486822	5.39263409777588	4.95802259446861	4.95802259446861	6.24767024490881	4.95802259446861	4.95802259446861	5.27444732076478	4.95802259446861
THNSL1	4.95802259446861	4.95802259446861	5.88339167632112	5.78214004045617	5.70319996186953	5.4692015191162	5.68568064012369	5.5674243156108	5.75501851268783	5.4046268476726	5.76018847250445
ENKUR	5.84858260850075	6.05338217958118	6.41335060948384	5.91583461777657	6.00077028487712	6.24199926785486	5.90385158727336	5.21945067841891	6.13579706944596	5.58714465785824	6.00948440618209
PRTFDC1	7.99429443341341	7.32241022077859	8.36851688217019	8.89781405313915	8.09497124902175	9.05050450534554	8.53555232747603	8.44078234291508	7.85745193104819	7.70852870463389	7.82494011050516
ARHGAP21	8.14923735645811	7.36320718657967	8.414387825639	9.36303717256969	8.83644979890667	8.88723115714838	9.6301168084465	8.49334068990514	8.84992316280894	7.58104003884414	8.96639416740641
EFCAB1	8.12279225808838	7.18047435238715	7.68417565999934	7.28006882974027	6.89543863327093	7.73737461595112	7.91654169411298	7.00363205646297	7.28250743715348	6.96570188421915	7.49218808056615
RBM48	8.27928476396207	7.22578679708173	7.85381267508359	7.52246339751691	7.17495470182744	7.92000607384102	8.10623340112044	7.18044820087112	7.50881144638708	7.20138840718094	7.48197077026015
PEX1	9.33864179804078	8.43344641575259	8.78048354354635	9.06082900397605	9.02506794480158	8.64926590479678	8.90723388034044	8.02847599953794	8.97424021112589	8.36723944151277	8.36252202863995
ACCS	7.57400547269105	7.46941402094406	7.78490005796172	8.57646753844202	8.52751983181515	7.70986591049439	7.99817155360614	7.85137730002388	7.71988725421726	7.54573698787689	7.49218808056615
GATAD1	9.36791909167037	8.13416196624169	9.73300519893642	9.9916307351046	9.80085506523056	9.67725610496507	9.24386612647632	8.28472335548385	9.54223375504216	8.27142486410449	7.91018266037057
GRINA	7.5500245705217	6.91266154887523	7.69364201394846	7.03957153682827	7.72536706413322	6.76104777615526	8.15434713037103	7.2879759155047	8.02426607630249	7.59260810430361	7.62773109414163
ANKIB1	11.0065894165278	10.7210205535126	11.4489420206967	11.5215997358808	11.7765934862143	10.657486952005	11.8952960771857	11.1375634707546	11.638203406908	11.112754779643	10.9588681182279
KRIT1	6.91114634698852	6.36665201766725	7.02421199806288	7.36866781389961	6.87692626494314	7.31541804594703	7.19697823661618	6.70891281393158	6.47594684776396	6.51371081104455	6.63320384009831
CYP51A1	12.2467869640344	11.0879302834435	10.1460892389079	10.2346488963218	11.2914048312147	8.71654912793635	9.48642591290684	8.30608069177251	9.58176135924342	10.6481967822613	8.5558639268877
AKAP9	10.3342914557034	8.95366295820408	9.9800818441329	10.3710168329076	10.232576687498	9.99631641930868	10.1723279999091	9.33325349649653	9.87533440377681	9.50954532990837	9.99964804730618
C14orf93	4.95802259446861	4.95802259446861	4.95802259446861	5.39263409777588	4.95802259446861	4.95802259446861	5.51054650070741	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
PTTG1IP	10.1064638670379	9.04135239556887	9.60628622576893	10.1444781562215	9.84146650054173	10.1131634813547	9.67158848858763	9.25547197061574	9.96593178886735	9.19276519671109	9.23561228985277
CLDN12	6.68190592383729	6.49413619477804	7.44618745189648	9.12363257647987	8.54411492554297	7.26496969263146	7.09834711203249	7.63322286088023	7.39501836163181	6.98403907421331	6.65289872670792
GTPBP10	7.90988799793223	6.86937787260129	7.44618745189648	7.29826460156257	7.46607534950214	7.84645269336143	7.75321190164823	7.1370644800603	7.91036285575596	7.34711532776114	7.10562240464901
CFAP69	4.95802259446861	4.95802259446861	4.95802259446861	5.31332615210086	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.93443326681131
TMEM79	8.00013297850139	8.27619956906701	8.42001878377184	7.86598099102963	8.28544599607137	8.67282729952643	8.85041670799645	8.6661049207681	7.9251187109479	8.39670983186812	8.15127783779319
STEAP1	6.12300583133349	5.76378149889058	5.92696682223974	5.74473130608633	5.91322895006053	5.61569966357361	5.73477756296035	5.37053577996723	5.88831117964519	6.17030466645298	5.65490704248425
CD164	8.98429941697664	8.99190346648257	10.1925402220763	10.1188739816658	9.91095122471326	9.5153969294025	9.82646378852774	9.24208853727776	9.54458923421804	9.88243045973143	9.04957082162953
STEAP4	7.35059705785697	6.82454415923035	8.04220260962427	6.87542569867308	7.47792113517162	8.29804505371415	8.49894647406679	7.10355632654702	8.15475313193351	7.59835570114381	8.68319612666227
SRI	11.1951957717217	10.7210205535126	11.1162838988929	11.12118265702	11.1824497467523	10.8664885326319	10.7419761477255	10.0125876342474	10.8745443696072	10.4618166171304	10.4800380002995
ADAM22	5.98118006996163	5.22971175218317	6.21536247747831	6.1804859006548	6.62996398158678	6.27170332865466	6.54457808240751	5.71262187109832	6.13579706944596	5.624660432388	5.70955697906101
DBF4	5.91750185839716	4.95802259446861	5.47089647672853	5.45924397206622	5.26505330141302	5.67725497755152	5.43724577380655	5.40960332443457	5.84636465965547	5.58714465785824	5.24482601473204
SLC25A40	4.95802259446861	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	5.25417786538943	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
RUNDC3B	5.40857286944853	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	5.7601311055802	5.43724577380655	4.95802259446861	5.36030272517258	5.18199242901773	5.36296154062639
ABCB1	4.95802259446861	4.95802259446861	5.25516666755428	5.20957677128666	4.95802259446861	5.32042089496107	5.68568064012369	5.14300644336062	5.36030272517258	5.18199242901773	4.95802259446861
ABCB1.1	5.84858260850075	5.88456701008994	5.47089647672853	5.31332615210086	5.39141797371924	5.64721633144146	5.57483666579716	5.66777371278066	5.59105540594823	5.4046268476726	4.95802259446861
CROT	6.61714549245032	6.43222142873345	7.11431490932652	7.28919776075866	7.09882407335143	6.82597001150605	7.38494511567979	7.01579747254605	7.19769009134037	6.7105628213872	6.67227331153554
CROT.1	7.44964398676517	6.6963510391306	6.97668475168557	7.05052824941732	7.16007845200088	7.18551094532792	7.39522100653954	7.04571705093916	6.98035700400252	6.43030134056186	7.27152194702039
ACBD7	8.93992519308374	8.89094509787815	8.83610676060581	8.79646487913495	9.96911553609238	8.75456453602689	8.92797167217077	7.49284703116435	8.49137463351212	7.67096332239474	7.44031429934591
NMT2	8.72645066286048	7.86229809660706	8.62384962663653	8.59437577536544	8.61909871390589	9.57886924168198	9.07770507952818	8.18825330408714	8.19165120546836	7.79074036015616	8.13215966629515
FAM171A1	4.95802259446861	4.95802259446861	5.25516666755428	4.95802259446861	4.95802259446861	4.95802259446861	5.23554789436786	4.95802259446861	5.24293680403302	4.95802259446861	4.95802259446861
FAM171A1.1	5.53813106879083	5.98970245090329	6.24603700325008	5.66338053661154	5.70319996186953	6.17986530445251	5.94106927992529	6.0712934323013	5.70469870006227	5.50392293815679	5.24482601473204
ITGA8	4.95802259446861	4.95802259446861	4.95802259446861	5.20957677128666	5.26505330141302	5.25417786538943	4.95802259446861	4.95802259446861	4.95802259446861	5.27444732076478	4.95802259446861
MINDY3	9.59813383744826	9.01064744106284	8.22770517662627	8.45618648912247	9.22966429368638	8.34589988898831	7.64679519496957	7.7881007397563	7.81044168995814	7.85888232978694	7.50232915756933
GBA2	11.7815475833389	12.3636947894775	9.81804645248069	10.6992844723327	11.5071013611118	10.5324197852126	10.7253527704953	11.0360774166556	10.8095319615292	10.9321876654721	10.3887796702137
PTER	8.86909446272334	8.75660010193258	8.58934946715302	8.92912333533259	8.66023855957927	8.70517266479711	8.76457029032776	7.96990775862217	9.35625525981588	7.98157185327822	7.72556433233898
C1QL3	5.91750185839716	5.84634598218425	6.08223183712233	5.39263409777588	5.76146062756552	5.67725497755152	5.43724577380655	5.53945084426997	6.00282512237152	5.624660432388	5.36296154062639
RSU1	7.43216777103238	7.15721987978491	7.12874297840983	7.29826460156257	6.9668878068476	7.52157307518587	7.19697823661618	6.92810305089267	7.45826884157141	7.23184050670991	7.56163945386328
CUBN	7.87209105773671	6.77802940266502	7.07004632521034	7.6184908194617	7.17495470182744	7.42812795634636	7.82983892012612	6.57817147620702	7.05226388011336	6.87974018472116	7.10562240464901
TRDMT1	6.56613322813865	6.22209923513056	6.30478120084312	6.40751986066944	6.85813651882653	6.4088631828158	5.90385158727336	6.15157679682263	6.35763248759515	6.05255721075471	5.93443326681131
VIM	12.8105575921624	11.0311241868892	12.1979954237155	11.6182515612642	10.7756676535897	13.1941358071765	12.3597836250251	13.1353246423055	11.8654124581047	11.3696829484838	11.1688639466433
ST8SIA6	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.43724577380655	4.95802259446861	5.36030272517258	4.95802259446861	4.95802259446861
HACD1	7.97069369213829	7.68379753287022	8.05681467261522	7.93577965241488	8.28544599607137	8.02354616660035	8.05641520386379	7.83500293972745	8.37364760666438	7.01994362243684	7.78439584240524
STAM	9.60192752004535	8.42878751284932	9.0572934996596	8.86580413790663	9.00130929498467	8.53298825104541	8.83585251997986	7.25309350034053	8.82681755274383	8.35059832203512	8.01862064102496
Venom_CTL4	5.91750185839716	5.84634598218425	7.21212803664456	6.26884351962129	5.81540335976166	6.76104777615526	5.63270180617523	7.35978851234354	6.03789820709071	5.54708587179104	5.76018847250445
Venom_CTL5	5.53813106879083	5.34168555806685	5.61786569043426	5.51771127752149	4.95802259446861	5.32042089496107	4.95802259446861	5.14300644336062	4.95802259446861	5.50392293815679	4.95802259446861
MRC1	6.22302562949846	4.95802259446861	5.83735660751411	5.20957677128666	5.26505330141302	5.94475304324249	4.95802259446861	5.6196354288846	5.36030272517258	5.8927647159605	5.59519975743861
maker-scaffold-Z-augustus-gene-72.10_crovir-transcript-1924	5.81175932232944	6.0221021398231	5.83735660751411	5.45924397206622	5.39141797371924	5.4692015191162	4.95802259446861	5.21945067841891	5.44992461509756	5.50392293815679	5.59519975743861
MRC1.1	6.98731715719891	6.08363786697515	6.36042838515357	5.66338053661154	5.56867476851978	6.16371092892495	6.04401394103483	5.47876295748284	5.84636465965547	6.44463989224847	5.59519975743861
MRC1.3	4.95802259446861	5.22971175218317	5.47089647672853	5.20957677128666	4.95802259446861	5.32042089496107	4.95802259446861	5.14300644336062	4.95802259446861	5.18199242901773	4.95802259446861
CACNB2	6.66604265832153	5.92107896937211	6.41335060948384	5.88444545183274	6.11790174447248	6.4088631828158	6.41741199157015	5.79453832751454	6.35763248759515	5.58714465785824	5.52884375224877
NSUN6	7.14924120705346	6.82454415923035	7.12874297840983	6.93651099999169	7.28829087234954	7.18551094532792	7.19697823661618	6.7319137651804	6.71815530305043	6.43030134056186	6.71010809665579
NSUN6.1	6.87126901781107	5.84634598218425	6.68753935692367	6.85013513855715	6.91368263800887	6.71247381581318	6.50375379135704	6.31698163762474	6.4064901290189	5.81372682444741	6.34085527579715
NSUN6.2	7.28353832480816	5.98970245090329	7.03967159801294	6.96014260004874	7.21860083480431	6.89623425432659	6.32374338703373	6.35979035603679	6.4064901290189	5.94149854676419	6.04476158624464
ARL5B	7.12730831925613	6.74601242465522	6.15105994574148	8.12147853859619	9.83254024685837	5.70599444922983	6.04401394103483	5.50998184958874	7.40576795244508	5.81372682444741	5.45316537514631
PLXDC2	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.42506569683224	5.23554789436786	4.95802259446861	4.95802259446861	5.27444732076478	4.95802259446861
PLXDC2.1	5.40857286944853	5.67064055640733	5.54921657736859	5.51771127752149	4.95802259446861	5.88040279570576	5.23554789436786	5.44545747421301	5.65038828801854	5.34517666114315	5.36296154062639
NEBL	4.95802259446861	4.95802259446861	5.37751162486822	5.20957677128666	5.26505330141302	4.95802259446861	5.43724577380655	4.95802259446861	5.24293680403302	5.4046268476726	5.59519975743861
MPND	5.32639064383066	4.95802259446861	5.37751162486822	5.81775815770814	5.70319996186953	4.95802259446861	5.86488565434697	5.79453832751454	5.59105540594823	6.05255721075471	5.76018847250445
MLLT10	10.6601545807004	9.76544014616732	10.4707722884773	10.0089946988593	10.2511083879751	10.3372527141646	10.4699299402275	9.60521737385205	10.2357799812432	9.69108088612542	9.87440790523518
DNAJC1	10.9090463237738	10.0598067506411	10.7589217929371	10.4870391356728	10.5121990692592	10.6940158733201	10.6213741747388	9.65191930437173	10.4765869916688	9.64306005640774	9.9118441146513
